code,date_de1,date_do,gfwid,globalid,objectid,parties,resource,shape_Area,shape_Length,statut,sup_sig_ha,type
2230,2017-02-04T00:00:00Z,2012-02-05T00:00:00Z,c5db098f-5adc-435a-a8ed-efec7d130c47,{EDD8B9BC-2F07-43FC-89DC-0C1E90744344},2221,SOCIETE KWR IRON SPRL,"Ag, Au, Fe, Nb",155862016.44136864,77945.56560000032,Actif-En cours de Cession Totale,15365,PR (AS)
2231,2017-02-04T00:00:00Z,2012-02-05T00:00:00Z,3fc58725-8022-40c1-a205-9b07f684f1b8,{0C7CC329-5A15-4E2D-AB9F-D4C5D9639613},2222,SOCIETE KWR IRON SPRL,"Ag, Au, Nb, Ta",198917975.83827114,57534.39099999517,Actif-En cours de Cession Totale,19610,PR (AS)
2288,2017-02-04T00:00:00Z,2012-02-05T00:00:00Z,c8139eb3-1988-4760-8a28-7b5b42591a13,{F6AA59DE-9CDD-49D6-8953-91524E4AB11A},2232,SOCIETE KWR IRON SPRL,"Ag, Au, Cr, Fe, Nb, Sn, Ta",174894022.1875596,64977.42379999161,Actif-En cours de Cession Totale,17242,PR (AS)
2289,2017-02-04T00:00:00Z,2012-02-05T00:00:00Z,6a498c7e-4a7a-4105-a192-d8738df5b88b,{54070C9F-76E0-4165-BA60-738B6BE9B140},2233,SOCIETE KWR IRON SPRL,"Ag, Au, Cr, Fe, Nb, Sn, Ta",196411203.08691266,64967.34559999406,Actif-En cours de Cession Totale,19363,PR (AS)
2290,2017-02-04T00:00:00Z,2012-02-05T00:00:00Z,13ac1b27-1ccb-4ca9-8891-b09ce49bca4f,{11A0CDB3-02C3-47B4-BAB4-869B19CF19C0},2234,SOCIETE KWR IRON SPRL,"Ag, Au, Cr, Fe, Nb, Sn, Ta",191241972.36162663,64967.34539999813,Actif-En cours de Cession Totale,18853,PR (AS)
2293,2012-02-04T00:00:00Z,2007-02-05T00:00:00Z,1308cb10-2d7c-4289-a13d-9474a54fe1a0,{FFE3BD9C-4069-4D4C-845B-D49B26F33B6A},2237,KGL-ERW Sprl,"Ag, Cr, Nb, Sn, Ta",403091412.31322354,83533.1726000011,Radiation en cours,39738,PR (AS)
2294,2012-02-04T00:00:00Z,2007-02-05T00:00:00Z,7458b216-8cfc-4267-99a4-3f37c7e95383,{CE8EAF2C-F229-449F-B3DB-C3901BBA0786},2238,KGL-ERW Sprl,"Ag, Cr, Nb, Sn, Ta",404818076.4555556,81673.41620000452,Radiation en cours,39908,PR (AS)
2618,2011-10-09T00:00:00Z,2006-10-10T00:00:00Z,7d56b3d6-7bea-482a-851b-33ac1282a995,{7BCC0E2C-2E9E-4012-B463-60C9BF4BC4AA},2312,MASTERS,"Au, Diamant",153192879.18434036,51951.752800002694,Actif-En Renouvellement,15102,PR (AS)
2619,2011-10-09T00:00:00Z,2006-10-10T00:00:00Z,ecb7fc33-d29b-4f16-9f83-cbf3b51fec09,{9133AE58-357F-4EC9-8B29-5368A20E3416},2313,MASTERS,"Au, Diamant",148032993.91873837,57517.39320000261,Actif-En Renouvellement,14593,PR (AS)
2622,2011-10-09T00:00:00Z,2006-10-10T00:00:00Z,0c77ed21-c75e-4c59-8179-97837e32b9d6,{C68F8B0A-EF39-4BE5-9712-0AA037BFADDB},2315,KGL-MASTERS,"Au, Diamant",285756407.14382035,83498.14279999584,Radiation en cours,28170,PR (AS)
2625,2011-10-09T00:00:00Z,2006-10-10T00:00:00Z,39bb908a-ab8c-4875-ab8d-1b7981af0091,{A79EEDDA-EE56-45DA-83C5-26DBA0DB0BFA},2318,MASTERS,"Au, Diamant",155024841.67800555,53817.84319999814,Actif-En Renouvellement,15283,PR (AS)
2626,2011-10-09T00:00:00Z,2006-10-10T00:00:00Z,a2330138-a0e3-4607-b43b-3a0521ec7e04,{98EEA045-79F9-44A8-AF1E-93285EDCA239},2319,MASTERS,"Au, Diamant",155033110.86252913,53818.7346000001,Actif-En Renouvellement,15284,PR (AS)
2628,2011-10-09T00:00:00Z,2006-10-10T00:00:00Z,aa0a24e6-f742-4835-a3c4-7d4abd201acd,{D59EFC52-A1E0-4BB0-A87C-ADD7E266A59E},2321,MASTERS,"Au, Diamant",161805519.47863823,59375.7434,Actif-En Renouvellement,15951,PR (AS)
2631,2011-10-09T00:00:00Z,2006-10-10T00:00:00Z,4fcac5b2-5081-4ebe-845b-070d05962d40,{EC525A0C-77AD-4678-BA82-9339DD8A3F13},2324,MASTERS,"Au, Diamant",172126390.9578636,55662.93779999763,Actif-En Renouvellement,16968,PR (AS)
2632,2011-10-09T00:00:00Z,2006-10-10T00:00:00Z,b4acbcca-cbb9-461a-8338-fdabc92d08f8,{8440E0EA-F0EC-421F-903E-43EEE062A775},2325,MASTERS,"Au, Diamant",158362809.7626642,55664.53040000796,Actif-En Renouvellement,15612,PR (AS)
2633,2011-04-03T00:00:00Z,2007-04-04T00:00:00Z,a8c6bc35-a4db-4074-8b2d-f8efec059bdf,{1290C3EC-089F-4DB8-B8E9-F73430612C25},2326,MASTERS,"Au, Diamant",344252366.28731966,74216.15639999509,Radiation en cours,33937,PR (PP)
2634,2011-10-09T00:00:00Z,2006-10-10T00:00:00Z,c888550f-b5dd-4227-81ef-2b0f109549c1,{96E3FFA3-5704-4BF5-A277-B8879B6A926D},2327,MASTERS,"Au, Diamant",313282580.80991864,85351.31040000916,Radiation en cours,30884,PR (AS)
2635,2011-10-09T00:00:00Z,2006-10-10T00:00:00Z,f1a3926e-5bcd-4abb-b31a-9598c20cfb9f,{5ADEFB3E-972B-4DE3-984E-8B7D1087B95C},2328,MASTERS,"Au, Diamant",172127925.3028954,55661.51819999516,Actif-En Renouvellement,16969,PR (AS)
2636,2011-10-09T00:00:00Z,2006-10-10T00:00:00Z,a8271bdd-b6b7-4403-a632-bfaeec36cf6a,{1035CCAA-6A5A-49FC-B630-E91EDB1DB25C},2329,MASTERS,"Au, Diamant",172133777.93973425,55664.53040000796,Actif-En Renouvellement,16969,PR (AS)
2781,2011-10-09T00:00:00Z,2006-10-10T00:00:00Z,a9ad320c-bdc3-4840-862b-01c6780f7b90,{B33B6464-BE9C-4DEA-963F-0F123242908D},2352,MASTERS,"Au, Diamant",172126390.9577945,55662.93779999018,Actif-En Renouvellement,16968,PR (AS)
2792,2011-10-09T00:00:00Z,2006-10-10T00:00:00Z,b69ca46f-0981-468b-a63e-855b54df8ae6,{2479DF6A-0DA6-433A-A84F-D3B7BA3801CA},2358,MASTERS,"Au, Diamant",135980914.96900153,61228.581600002944,Actif-En Renouvellement,13405,PR (AS)
2793,2011-10-09T00:00:00Z,2006-10-10T00:00:00Z,99dc4128-ccc6-4f00-b3df-a8193c6380de,{AB47F959-DBFC-4309-A4C7-C6E67FD9ED0B},2359,MASTERS,"Au, Diamant",102507344.9090714,57540.47679999471,Actif-En Renouvellement,10105,PR (AS)
2805,2013-01-25T00:00:00Z,2009-01-26T00:00:00Z,b27e1e75-70f3-4b3c-acad-ddf4eca5b291,{A2FF894B-FB2E-42A5-AAA7-367E1BA09CB8},2370,MASTERS,"Au, Diamant",169551504.47944528,57519.82540000975,Actif-En Renouvellement,16715,PR (PP)
3368,2013-09-11T00:00:00Z,2011-06-01T00:00:00Z,f5a327aa-2289-482f-b538-aa1fb2915fd8,{BA0CEE34-CF23-40F4-9AED-3C90A198D193},2514,GOLDBELTS EXPLORATION AND MINING Sprl,"Au, Cu, Sn",172132049.79334623,103905.23739998788,Actif-En Renouvellement,16969,PR (PP)
3374,2013-09-11T00:00:00Z,2011-06-01T00:00:00Z,ae87acb0-0d40-4ac1-88ab-3ea98d9a5c18,{36434FC7-3154-422E-BA97-D9BD9B9B2E63},2516,GOLDBELTS EXPLORATION AND MINING Sprl,"Ag, Au, Co, Cu, Nb, Pt, Sn, Ta, Wolfram",172124735.9996124,98336.71060001105,Actif-En Renouvellement,16968,PR (PP)
4827,2013-04-06T00:00:00Z,2008-04-07T00:00:00Z,a29c2460-1e37-4f0f-b213-0e1f41763de7,{E787F88A-79B6-4086-8068-F73A9D5F207B},2809,KGL-SIHU,Au,30995367.432579733,22269.39400000125,Radiation en cours,3056,PR (PP)
4828,2013-04-06T00:00:00Z,2008-04-07T00:00:00Z,f3eb5bb4-ca02-476e-be18-d980bb1bb31c,{DE667F73-4F5B-437C-8D9E-2E9ED6B6BFA1},2810,KGL-SIHU,Au,31010380.5356096,22274.78860000521,Radiation en cours,3057,PR (PP)
4829,2013-04-06T00:00:00Z,2008-04-07T00:00:00Z,334b64a5-6dae-4726-b1d2-d27a21906909,{C41363DE-B8A6-497B-B124-BCD9D63449D5},2811,KGL-SIHU,Au,31009983.682123926,22274.645999990404,Radiation en cours,3057,PR (PP)
4832,2013-04-06T00:00:00Z,2008-04-07T00:00:00Z,1ad224d5-137a-4551-b116-bc998ca4f421,{A1B74A5A-5CAB-4117-B046-B451BF2ECAAF},2813,KGL-SIHU,Au,30996375.430559993,22269.756200000644,Radiation en cours,3056,PR (PP)
4835,2013-04-06T00:00:00Z,2008-04-07T00:00:00Z,218fa47d-6a9e-47cf-a0e0-86f856a613e6,{4E30D4FC-B7A6-4930-9F5D-A01BB19EFE76},2816,KGL-SIHU,Au,30997719.057140447,22270.23900000751,Radiation en cours,3056,PR (PP)
4836,2013-04-06T00:00:00Z,2008-04-07T00:00:00Z,699604a2-909b-4677-a6f6-9eb6bcf8031a,{D5F2EEDE-BADF-463E-900A-29AC10251F1F},2817,KGL-SIHU,Au,30987645.75615814,22266.619400002062,Radiation en cours,3055,PR (PP)
4861,2012-07-18T00:00:00Z,2007-07-19T00:00:00Z,067a22d8-9571-44e6-8221-14932c13ac17,{E9B27E12-519C-49DC-BC1B-179B94EE8049},2840,Top Fric,Au,30987646.312901083,22266.619600005448,Radiation en cours,3055,PR (AS)
4862,2012-07-18T00:00:00Z,2007-07-19T00:00:00Z,bdc3e96c-e811-416e-b8b4-f74ffc9e6a68,{E0F665CA-B24A-4A03-8CCE-4D0D269E0B5F},2841,Top Fric,Au,30988255.23035693,22266.838399998844,Radiation en cours,3055,PR (AS)
4980,2011-10-26T00:00:00Z,2006-10-27T00:00:00Z,c74d75fb-9538-43a0-893e-333bba5033f3,{56154810-E176-4FB2-98E8-255C50127622},2848,GOLDEN VALLEY SERVICES Ltd,"Au, Diamant",6887421.883522395,14844.208200000226,Actif-En Force Majeure,679,PR (AS)
4985,2011-10-26T00:00:00Z,2006-10-27T00:00:00Z,95d1bd54-6bbf-4f38-b2e6-4105cfa734e3,{E13EA17C-1685-46EA-BFBA-9FC38C78AFE2},2852,GOLDEN VALLEY SERVICES Ltd,"Au, Diamant, Fe",8609290.941319074,14844.208400003612,Actif-En Force Majeure,849,PR (AS)
4987,2011-10-26T00:00:00Z,2006-10-27T00:00:00Z,01338dcb-5327-46ae-b3d2-1d951036631c,{77706CFC-FE7B-484F-9F11-F29C8B49172D},2854,GOLDEN VALLEY SERVICES Ltd,"Au, Diamant, Fe",15496559.111150121,16700.26740000397,Actif-En Force Majeure,1528,PR (PP)
4988,2011-10-26T00:00:00Z,2006-10-27T00:00:00Z,5b111e8c-0771-46a3-addc-af44c617992f,{30DB4B79-0F95-4560-8527-4B8F88F25777},2855,GOLDEN VALLEY SERVICES Ltd,"Au, Diamant, Fe",15496559.389570754,16700.267600007355,Actif-En Force Majeure,1528,PR (PP)
5315,2011-10-09T00:00:00Z,2006-10-10T00:00:00Z,fc290a9f-ac45-4bb8-b581-47b25217123c,{0BD4DB7E-8A15-420D-AD1F-91A534D915B2},2984,Théophas Mahuku,Fe,344340870.8128787,74225.6969999969,Radiation en cours,33946,PR (AS)
6815,2011-06-20T00:00:00Z,2007-06-21T00:00:00Z,27876c9d-524c-4682-be1c-a911e3e1ff9d,{0F835D88-EE44-439B-9CC1-086221A3C4DC},3235,KEL- EX DEVELOPMENTS SPRL,"Ag, Au, Diamant, Nb, Ta",294380120.5431276,89065.91740000248,Radiation en cours,29020,PR (PP)
6913,2012-06-20T00:00:00Z,2007-06-21T00:00:00Z,dfcd3372-9d64-41d1-91f7-325f64a51329,{B6FB2C63-1D12-44FA-8532-60F4BD6C5118},3267,Alex Mutombo Tshibungubungu,"Au, Nb, Sn, Ta, Wolfram",313267536.82585716,76072.40380000323,Radiation en cours,30882,PR (AS)
6985,2012-04-03T00:00:00Z,2007-04-04T00:00:00Z,40b22bba-d6c6-4e82-bd05-49f72f1c1283,{90D5354D-58CD-4647-8F55-7D54C7929391},3300,Justin Masimango Mbaruku,Au,354070308.27779824,77961.51160000265,Radiation en cours,34905,PR (AS)
7162,2012-06-20T00:00:00Z,2007-06-21T00:00:00Z,7b7e254f-99a8-4ba1-9af4-aa174fce37c2,{561F6EEA-846D-4139-8075-9001CD3A99CB},3355,ORKA,Au,39627169.8738226,25990.124800004065,Renouvellment Octroi,3907,PR (AS)
7163,2012-06-20T00:00:00Z,2007-06-21T00:00:00Z,5e055709-4412-45d9-b393-075bb6b2ae1b,{23B8974F-F16F-484F-9D18-356D1B9F6712},3356,ORKA,"Au, Sn",34427321.27698393,24120.850200004876,Renouvellment Octroi,3394,PR (AS)
7264,2013-07-05T00:00:00Z,2011-07-06T00:00:00Z,980e8a10-75f2-4896-8ed7-1998f8647cad,{56A058D7-4250-4405-86BF-9B6C9677F70A},3401,BUNIA ENGENEERING,"Au, Diamant, Nb-Ta",72307051.52802147,46385.19659999758,Actif-Transformation PR en PEPM,7128,PR (PP)
7265,2013-07-05T00:00:00Z,2011-07-06T00:00:00Z,5f5befd5-b49d-4567-baef-262dfbe709a1,{92A6C5EF-0B13-42AD-BFE7-31883901439F},3402,BUNIA ENGENEERING,"Au, Diamant, Nb, Ta",98123024.94812948,46385.324400000274,Actif-Transformation PR en PEPM,9673,PR (PP)
7426,2012-06-28T00:00:00Z,2007-06-29T00:00:00Z,5f1f6b72-4761-4c00-bbe0-80d912ec0bb6,{BBACD454-1D02-4917-8C1F-341D3F259AC9},3426,ORKA,"Au, Pt, Sn",31010058.193185218,24128.223799988627,Renouvellment Octroi,3057,PR (AS)
8085,2012-06-25T00:00:00Z,2008-06-26T00:00:00Z,6d320edd-2da7-455a-86df-6ab2ccb0fd20,{28793108-7F7E-4660-8539-602A366DB909},3647,WALNI MINERAL COMPANY SPRL,"Au, Diamant",396008829.8824464,85359.12140000612,Radiation en cours,39039,PR (PP)
8316,2011-07-25T00:00:00Z,2007-07-26T00:00:00Z,b31c38cc-da1c-4570-8164-114944460cfc,{3242BA9D-0EA7-43B1-B2F7-027C9CDA1E26},3726,KASHAMA  MUTEBA,"Au, Diamant",344284827.0751334,74219.65559999645,Radiation en cours,33940,PR (PP)
8887,2013-05-18T00:00:00Z,2008-05-19T00:00:00Z,280b37d1-66b7-484f-a1af-d0568a430c8f,{9C439775-1067-4B8F-9E52-7E63F1296D99},3879,BAOBAB MINERALS Sprl,"Au, Nb-Ta, Sn, Wolfram",107576601.66690163,55660.335000008345,Droit Déchu,10605,PR (AS)
9112,2013-05-28T00:00:00Z,2008-05-29T00:00:00Z,78bcef6d-c05e-464a-b4b1-4633a641f0d8,{CA92B557-06BA-4694-9F44-0080CFCC1794},3899,Proxmin,"Au, Diamant, Nb-Ta, Wolfram",20658823.284552142,29688.115399993956,Droit Déchu,2037,PR (PP)
9113,2012-05-14T00:00:00Z,2008-05-15T00:00:00Z,295de389-a707-4452-b23b-7a7ff21bfda8,{A982D4B8-87BB-4825-9579-2955A773D726},3900,Proxmin,"Au, Diamant",35293111.270169385,27835.83820000291,Radiation en cours,3479,PR (PP)
9473,2012-07-07T00:00:00Z,2008-07-08T00:00:00Z,01311a93-e7c2-45bf-b6e5-cb512e0acd83,{D20890C4-D2C2-47CE-B718-88A01E0DF168},3936,SOCIETE KAMKIS MINING SPRL,"Au, Diamant, Nb-Ta, SnO2, Wolfram",328886022.6380197,79796.28920000046,Radiation en cours,32422,PR (PP)
9927,2013-01-18T00:00:00Z,2009-01-19T00:00:00Z,b377555b-195e-49c8-835d-db34ff02709f,{56FB0873-0359-4608-89EF-D37249D35F9C},3995,Edouard KAMBALE,"Au, Diamant, Nb-Ta, SnO2",106748668.73077096,44537.410799995065,Radiation en cours,10523,PR (PP)
9928,2013-01-18T00:00:00Z,2009-01-19T00:00:00Z,6dfac255-34a2-46dd-83b4-95a67111fc2d,{4D0A3ACD-D17E-4F9D-9EBA-7E576F8C2B87},3996,Edouard KAMBALE,"Au, Diamant, Nb-Ta, SnO2",89535322.85349451,38968.78440000117,Actif-Transformation PR en PEPM,8827,PR (PP)
11185,2013-06-23T00:00:00Z,2009-06-24T00:00:00Z,f30275f5-dac4-44e6-ba7c-70de7cef79e3,{1263756E-23A1-42DF-B7C5-6D8013A0C82F},4141,Top Fric,"Au, Cu, Diamant, Fe",344383498.7394207,74230.2921999991,Radiation en cours,33950,PR (PP)
11187,2013-06-23T00:00:00Z,2009-06-24T00:00:00Z,43dcd57e-d8fa-4e6f-8b34-3f24820fa663,{0509663F-39A0-48E2-BFF5-87571B48AC01},4142,Top Fric,"Au, Cu, Diamant, Fe",241091911.44246107,83510.42520000786,Radiation en cours,23767,PR (PP)
11190,2013-06-26T00:00:00Z,2009-06-27T00:00:00Z,0ea73a04-a3fd-46fd-82ea-df7c79b95bf5,{9354BAB8-E03C-43B8-A96B-327A8BBC1823},4145,Top Fric,"Au, Cu, Diamant, Fe",206617094.01165223,63088.525600001216,Radiation en cours,20369,PR (PP)
11455,2013-08-21T00:00:00Z,2009-08-22T00:00:00Z,a7bd7e3a-7477-45fd-b6b0-2932d480a185,{5DDEF130-8DD4-4536-83F8-CD33478E8B68},4173,LIU ZHI GANG,"Au, Diamant, Fe, Nb-Ta",41329972.22952319,27839.261600002646,Actif,4074,PR (PP)
11798,2014-05-13T00:00:00Z,2010-05-14T00:00:00Z,afab9912-1e53-49bd-8586-f708c396cc32,{BBEBF37B-21F9-4163-A3D2-017562F47AA2},4214,SOCIETE MINIERE DE KILO MOTO,"Au, Diamant, Fe, Ta",299863771.00215447,74261.1521999985,Actif,29561,PR (PP)
11801,2014-09-03T00:00:00Z,2010-09-04T00:00:00Z,b8c63cce-e102-400f-b1c2-27f8035bc2a9,{169030F5-B250-4F75-B53F-9939800037F6},4216,SOCIETE MINIERE DE KILO MOTO,"Au, Diamant, Fe, Ta",120605989.22162122,50107.56620000303,Droit Octroyé,11890,PR (PP)
11832,2014-05-13T00:00:00Z,2010-05-14T00:00:00Z,b0076a6e-04b3-4159-b020-5f1cd976ad4a,{F46F65F6-EF27-4C4B-A3C5-C5303A1E6CF0},4228,SOCIETE MINIERE DE KILO MOTO,"Au, Diamant, Fe, Ta",341211343.0303327,79844.91340000182,Actif,33638,PR (PP)
11929,2014-04-14T00:00:00Z,2010-04-15T00:00:00Z,c47eef66-c806-44ac-ba20-9353c361f6cf,{6CD2A2D5-20F9-4292-A0CF-1D1A7554035B},4280,GISOR,"Au, Diamant",344450759.803974,74237.54279999435,Actif,33957,PR (PP)
11930,2014-04-14T00:00:00Z,2010-04-15T00:00:00Z,26ab39ce-9ec8-4f7e-a379-c5a39244699c,{62B09342-3CF9-4106-AD69-550CAFC019E3},4281,GISOR,"Au, Diamant",344450967.73790705,74237.56519999355,Actif,33957,PR (PP)
12505,2015-10-11T00:00:00Z,2011-10-12T00:00:00Z,26289d6c-25ca-478c-9f49-d5bfac5c19cd,{03776EA2-80E5-46E9-B9B3-84CE5EDF08E2},4390,Hubert ABEN IDUKU,"Au, Cu, Diamant, Fe, Nb-Ta, SnO2, Wolfram",12918732.79147134,29692.751399993896,Actif,1274,PR (PP)
ZRG00539,,,62af597c-72ab-4839-8266-87a38b8aa130,{10DACA71-9547-4D77-A1A1-7EAF316D534F},5059,Projet Recherches Géologiques,"Au, Diamant, Nb-Ta",357241185.44061315,100200.96079999954,Actif,35217,ZRG
ZRG01870,,,530f682d-c088-4f98-a529-013292ef78c5,{F7FEDEF8-8683-4E77-95DA-A8B340787AC1},6324,Projet Recherches Géologiques,Diamant,30983031.006744415,22264.961199998856,Actif,3054,ZRG
ZRG01871,,,5e78f796-4048-4393-9d80-72e8230c2cec,{EB5D5BD2-65AF-41A1-9A5C-EB2B89782C3C},6325,Projet Recherches Géologiques,Diamant,30986314.37503856,22266.140999995172,Actif,3055,ZRG
ZRG01872,,,b4a07771-5d4d-45a0-b4c4-4c1b52058087,{35D01009-1A63-4546-A3DD-61F987967145},6326,Projet Recherches Géologiques,Diamant,30982728.217742898,22264.852400004864,Actif,3054,ZRG
ZRG01984,,,eac86d75-a963-46ac-bdf1-613b767c4eaf,{BC8AC3EB-809E-4CFF-820C-C656573E3F23},6431,Projet Recherches Géologiques, ,37870005.56893797,25976.167600005865,Actif,3733,ZRG
ZRG02059,,,e08c73cb-37a4-47de-9dcc-662ae88d22c7,{DB521D09-B756-4DF4-AB8B-EBD5C7644892},6512,Projet Recherches Géologiques, ,34455805.989629574,29696.03140000254,Actif,3397,ZRG
ZRG02060,,,a6ced4fc-e960-4949-be52-078dc3d7209f,{D9B4702C-034E-4375-920B-1C0BF428469B},6513,Projet Recherches Géologiques, ,42213821.015174046,29705.556999996305,Actif,4162,ZRG
ZRG02089,,,0639c76d-e23e-4457-a075-aa96daea55be,{7E5768E6-EC89-49CA-B0BF-043D08042B88},6543,Projet Recherches Géologiques, ,172133570.11657736,55664.50800000131,Actif,16969,ZRG
ZRG02090,,,6f616559-864e-4103-9303-13615c0b9dda,{AC48D795-9A11-4E4A-A84B-E0107FE4A2E4},6544,Projet Recherches Géologiques, ,172124648.7985935,55661.164999999106,Actif,16968,ZRG
ZRG02091,,,09187a02-ceb1-4bf7-929f-9b5134344c86,{6598408C-2EDC-4789-A3A6-E889318DD542},6545,Projet Recherches Géologiques, ,172133570.11657736,55664.50800000131,Actif,16969,ZRG
ZRG02092,,,cd0c6f0c-6901-4bfa-8ca8-eb8141609912,{9505BC61-BC73-4884-920E-2B9FB9E134D9},6546,Projet Recherches Géologiques, ,172126183.14362526,55662.915399990976,Actif,16968,ZRG
ZRG02094,,,745be562-9c1f-469d-a6ea-3da83dde751f,{6983B3FE-8ABD-42AA-B409-2D728E5DD247},6548,Projet Recherches Géologiques, ,153191316.2644618,76071.47399999201,Actif,15102,ZRG
ZRG02095,,,5e563c84-b640-4372-b59b-6d377bd83b69,{0ADDA683-6153-4D61-8757-737D9BD7625F},6549,Projet Recherches Géologiques, ,171264276.3282638,76071.62419999391,Actif,16883,ZRG
ZRG02096,,,0c4767de-e21a-4536-bc77-8860c6e8a22e,{7843BAD5-BE9C-44DD-A451-794BCB8B0E08},6550,Projet Recherches Géologiques, ,172126183.14369437,55662.91539999843,Actif,16968,ZRG
ZRG02097,,,d0823713-9810-4bf7-9b4d-adb528ae5cd1,{E856C2C9-EA3B-468E-A46C-DC7976839ED1},6551,Projet Recherches Géologiques, ,242058030.71657112,74236.97519999743,Actif,23863,ZRG
ZRG02098,,,db9227cd-8c05-4d5c-ad0e-ad7a644ae415,{9605DDC8-BED3-4054-ACBE-994A646E4271},6552,Projet Recherches Géologiques, ,172133570.11664647,55664.50800000876,Actif,16969,ZRG
ZRG02099,,,8620cc45-5a16-4434-8c31-1c0ffaa721fa,{18F3B27B-9796-40CE-BA7E-D269DA41E74B},6553,Projet Recherches Géologiques, ,189496600.58847886,57533.8234000057,Actif,18681,ZRG
ZRG02100,,,5a66f471-4275-4900-b936-29e20a71017c,{D2BCC7D1-7A66-400A-937D-FDD40B6DB82B},6554,Projet Recherches Géologiques, ,147175430.69701147,57517.8954000026,Actif,14509,ZRG
ZRG02154,,,fa3f5a52-6c16-4312-b932-43175afebe48,{C88FCDDA-730A-4BFB-B6C5-4AA9DEFBB5AB},6608,Projet Recherches Géologiques, ,347911382.29806924,89104.22259999067,Actif,34298,ZRG
ZRG02172,,,687813d5-7a15-4bf6-b494-7052464709ea,{D953A788-AEF2-40BD-B53E-CC36D09EE259},6625,Projet Recherches Géologiques, ,169551530.73524588,57519.8254000023,Actif,16715,ZRG
ZRG02261,,,737caca7-d597-417c-90a8-df9c0fed3bf3,{DD840636-8358-4030-B4F3-039BE88E26F0},6720,Projet Recherches Géologiques,Al,30988049.289318513,22266.76440000534,Actif,3055,ZRG
ZRG02262,,,e7108eb0-0084-4991-84de-db8b503b4555,{477AAD54-F884-4FEE-B156-91700614F1DC},6721,Projet Recherches Géologiques,Au,30984559.423305187,22265.510400004685,Actif,3054,ZRG
ZRG02419,,,ac6f29ba-49b1-4425-bdf3-cf4a2eb9408b,{DC09CE8B-B8DA-4D5E-A6DF-F42E5DCDC821},6874,Projet Recherches Géologiques,"Ag, Au, Diamant, Nb, Ta",297185789.14664215,115072.3837999925,Actif,29297,ZRG
ZRG02420,,,d50d8ab7-f439-4430-a232-6e0fd5c1034f,{113C9C88-8A26-41B7-8D01-0060E24BE9FF},6875,Projet Recherches Géologiques,"Ag, Au, Diamant, Nb, Ta",278025092.7723855,111332.56439998746,Actif,27408,ZRG
ZRG02422,,,a58b677d-09f1-4740-9980-09ed29374d57,{498397D0-9A1A-480B-AD13-A28B7C0A3C5D},6877,Projet Recherches Géologiques,"Ag, Au, Diamant, Nb, Ta",323628098.08279777,74219.65559999645,Actif,31904,ZRG
